pose_file,t0_idx,t1_idx,timestamp_idx,sr,cam_traj_len,description_text
unc_soccer_09-21-23_01_38/part0000.npy,17,20,18,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,25,28,26,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,32,35,34,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,33,36,35,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,41,44,43,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,55,58,57,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,61,64,63,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,69,72,70,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,69,72,71,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,73,76,75,5.009794294761047,341,C moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,79,82,81,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,95,98,97,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,96,99,98,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,108,111,110,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,111,114,112,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,121,124,122,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,135,137,136,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,135,138,136,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,150,153,152,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,151,154,152,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,158,161,160,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,175,177,176,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,175,178,176,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,189,192,191,5.009794294761047,341,C moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,191,194,192,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,201,204,202,5.009794294761047,341,The player X  kicks the ball with alternate feet.
unc_soccer_09-21-23_01_38/part0000.npy,216,219,218,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,224,227,225,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,231,234,233,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,236,239,237,5.009794294761047,341,C moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,237,240,239,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,248,251,249,5.009794294761047,341,The player X kicks the ball with alternate feet.
unc_soccer_09-21-23_01_38/part0000.npy,255,258,256,5.009794294761047,341,The player X stops the ball with his left foot.
unc_soccer_09-21-23_01_38/part0000.npy,257,260,258,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,265,268,266,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,272,274,273,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,274,277,275,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,282,285,284,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,297,300,298,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,299,302,301,5.009794294761047,341,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,308,311,310,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,311,314,312,5.009794294761047,341,C moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,311,314,312,5.009794294761047,341,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,313,316,314,5.009794294761047,341,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,319,322,321,5.009794294761047,341,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0000.npy,339,340,340,5.009794294761047,341,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,4,6,5,5.046210814162862,91,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,10,13,12,5.046210814162862,91,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,11,14,13,5.046210814162862,91,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,19,22,20,5.046210814162862,91,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,25,28,26,5.046210814162862,91,The player X moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,34,37,36,5.046210814162862,91,The player X moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,36,39,38,5.046210814162862,91,C shoots the ball into the goalpost with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,41,44,42,5.046210814162862,91,The player X kicks the ball to C with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,47,50,49,5.046210814162862,91,C stops the ball with his left foot.
unc_soccer_09-21-23_01_38/part0001.npy,49,51,50,5.046210814162862,91,C moves the ball with his left foot.
unc_soccer_09-21-23_01_38/part0001.npy,52,55,54,5.046210814162862,91,The goalie Y kicks the ball to the player X with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,56,59,57,5.046210814162862,91,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,58,61,59,5.046210814162862,91,C moves the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,61,64,62,5.046210814162862,91,The player X stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,62,65,64,5.046210814162862,91,C stops the ball with his right foot.
unc_soccer_09-21-23_01_38/part0001.npy,68,70,69,5.046210814162862,91,The player X moves the ball with his right foot.
uniandes_bouldering_027_121/part0000.npy,0,4,1,5.025380761678992,165,C observes the bouldering wall.
uniandes_bouldering_027_121/part0000.npy,9,14,11,5.025380761678992,165,C points at the bouldering wall.
uniandes_bouldering_027_121/part0000.npy,61,66,64,5.025380761678992,165,C holds an orange handhold with both hands.
uniandes_bouldering_027_121/part0000.npy,75,81,78,5.025380761678992,165,C places his left foot on a yellow foothold.
uniandes_bouldering_027_121/part0000.npy,91,97,94,5.025380761678992,165,C places his right foot on an orange foothold.
uniandes_bouldering_027_121/part0000.npy,123,129,126,5.025380761678992,165,C holds an orange handhold with her left hand.
uniandes_bouldering_027_121/part0000.npy,127,133,130,5.025380761678992,165,C holds the orange handhold with her left hand.
uniandes_bouldering_027_121/part0000.npy,131,137,134,5.025380761678992,165,C holds the orange handhold with her left hand.
uniandes_bouldering_027_121/part0000.npy,137,143,140,5.025380761678992,165,C holds the orange handhold with her left hand.
uniandes_bouldering_027_121/part0000.npy,143,148,145,5.025380761678992,165,C holds the orange handhold with her left hand.
uniandes_bouldering_027_121/part0000.npy,147,153,150,5.025380761678992,165,C falls off the bouldering wall.
uniandes_bouldering_027_121/part0000.npy,149,154,152,5.025380761678992,165,C lands on the bouldering mat.
uniandes_bouldering_027_121/part0000.npy,152,158,155,5.025380761678992,165,C walks away from the bouldering wall.
uniandes_dance_022_8/part0000.npy,59,63,61,5.0050710192954915,329,C steps her right foot backward while moving her left hand backward.
uniandes_dance_022_8/part0000.npy,64,68,66,5.0050710192954915,329,C performs an 8-count basic salsa step
uniandes_dance_022_8/part0000.npy,88,92,90,5.0050710192954915,329,C extends her left hand forward while moving to her right.
uniandes_dance_022_8/part0000.npy,93,98,96,5.0050710192954915,329,C extends her right hand forward while moving to her left.
uniandes_dance_022_8/part0000.npy,115,120,118,5.0050710192954915,329,C performs a basic salsa step.
uniandes_dance_022_8/part0000.npy,143,148,145,5.0050710192954915,329,C extends her left hand in her front while doing a left turn.
uniandes_dance_022_8/part0000.npy,153,157,155,5.0050710192954915,329,C steps her right foot backward while holding her hands up her waist.
uniandes_dance_022_8/part0000.npy,156,161,158,5.0050710192954915,329,C steps her right foot forward while extending her left hand forward.
uniandes_dance_022_8/part0000.npy,160,164,162,5.0050710192954915,329,C does a right turn while pivoting on her right foot.
uniandes_dance_022_8/part0000.npy,166,171,169,5.0050710192954915,329,C steps in a place while sweeping her hands up
uniandes_dance_022_8/part0000.npy,194,199,196,5.0050710192954915,329,C puts her right foot forward while stretching out her right hand.
uniandes_dance_022_8/part0000.npy,196,201,199,5.0050710192954915,329,C does a right turn.
uniandes_dance_022_8/part0000.npy,206,210,208,5.0050710192954915,329,C performs a basic salsa steps.
uniandes_dance_022_8/part0000.npy,221,225,223,5.0050710192954915,329,C steps her right foot backward while pivoting on the left foot.
uniandes_dance_022_8/part0000.npy,225,230,227,5.0050710192954915,329,C steps her right foot forward
uniandes_dance_022_8/part0000.npy,228,232,230,5.0050710192954915,329,C does a left turn while pivoting on her left foot.
uniandes_dance_022_8/part0000.npy,235,240,237,5.0050710192954915,329,C performs a basic salsa step.
uniandes_dance_022_8/part0000.npy,247,251,249,5.0050710192954915,329,C extends her right foot forward while placing her right hand on her waist.
uniandes_dance_022_8/part0000.npy,254,258,256,5.0050710192954915,329,C extends her left foot forward while turning her right.
uniandes_dance_022_8/part0000.npy,269,273,271,5.0050710192954915,329,C does a right turn while lifting up her right foot.
uniandes_dance_022_8/part0000.npy,281,286,284,5.0050710192954915,329,C does a left turn while pivoting on her left foot.
uniandes_dance_022_8/part0000.npy,288,292,290,5.0050710192954915,329,C tilts to her right while shimmying her shoulder.
uniandes_dance_022_8/part0000.npy,293,298,295,5.0050710192954915,329,C tilts to her left while shimmying her shoulder.
uniandes_dance_022_8/part0000.npy,311,315,313,5.0050710192954915,329,C steps her right foot backward while pivoting on the left foot.
uniandes_dance_022_8/part0000.npy,314,319,317,5.0050710192954915,329,C steps forward with her feet while moving her hands
uniandes_dance_022_8/part0000.npy,320,324,322,5.0050710192954915,329,C steps backward with her feet while reaching out with her left hand.
uniandes_dance_022_8/part0001.npy,2,6,4,5.20408110162438,17,C stops dancing.
uniandes_bouldering_018_23/part0000.npy,0,1,0,5.005488501676665,304,The woman O points her right index finger at the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,0,1,0,5.005488501676665,304,C dips his left hand into the chalk bag on his waist
uniandes_bouldering_018_23/part0000.npy,12,16,14,5.005488501676665,304,The woman O walks towards the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,17,20,19,5.005488501676665,304,The woman O points her right index finger at the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,31,35,33,5.005488501676665,304,C walks towards the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,40,43,41,5.005488501676665,304,C points at the small peach hold with his right index finger.
uniandes_bouldering_018_23/part0000.npy,45,48,46,5.005488501676665,304,The woman O converses with C.
uniandes_bouldering_018_23/part0000.npy,57,60,58,5.005488501676665,304,C rubs the chalk powder with his left palm.
uniandes_bouldering_018_23/part0000.npy,60,64,62,5.005488501676665,304,C dips his left hand into the chalk bag.
uniandes_bouldering_018_23/part0000.npy,68,72,70,5.005488501676665,304,C places the chalk bag on the mat with his hands.
uniandes_bouldering_018_23/part0000.npy,70,74,72,5.005488501676665,304,C dips his right hand into the chalk bag.
uniandes_bouldering_018_23/part0000.npy,71,75,73,5.005488501676665,304,C rubs the chalk powder with her palms.
uniandes_bouldering_018_23/part0000.npy,81,85,83,5.005488501676665,304,C walks towards the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,88,91,90,5.005488501676665,304,C points at the bouldering wall with his hands.
uniandes_bouldering_018_23/part0000.npy,104,107,106,5.005488501676665,304,C points at the yellow hold with his hands.
uniandes_bouldering_018_23/part0000.npy,112,116,114,5.005488501676665,304,C points at the green hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,118,122,120,5.005488501676665,304,C points at the purple hold with his left hand.
uniandes_bouldering_018_23/part0000.npy,123,127,125,5.005488501676665,304,C points at the bouldering wall with his hands.
uniandes_bouldering_018_23/part0000.npy,140,144,142,5.005488501676665,304,C bends down.
uniandes_bouldering_018_23/part0000.npy,148,151,149,5.005488501676665,304,C grabs the big peach hand hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,153,156,155,5.005488501676665,304,C places his left foot on the bouldering wall.
uniandes_bouldering_018_23/part0000.npy,157,160,158,5.005488501676665,304,C grabs the big peach hand hold with his left hand.
uniandes_bouldering_018_23/part0000.npy,183,187,185,5.005488501676665,304,C points at the green hold with his right index finger.
uniandes_bouldering_018_23/part0000.npy,189,193,191,5.005488501676665,304,C grabs the big peach hand hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,195,199,197,5.005488501676665,304,C grabs the small gold hand hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,202,206,204,5.005488501676665,304,C places his left foot on the wall.
uniandes_bouldering_018_23/part0000.npy,210,213,211,5.005488501676665,304,C places his right foot on a small green hold.
uniandes_bouldering_018_23/part0000.npy,214,218,216,5.005488501676665,304,C grabs the green hand hold with his left hand.
uniandes_bouldering_018_23/part0000.npy,230,234,232,5.005488501676665,304,C grabs the small blue hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,236,239,237,5.005488501676665,304,C places his left foot on a small green foothold.
uniandes_bouldering_018_23/part0000.npy,242,246,244,5.005488501676665,304,C places his right foot on a big yellow foothold.
uniandes_bouldering_018_23/part0000.npy,245,248,246,5.005488501676665,304,C grabs the peach hand hold with his left hand.
uniandes_bouldering_018_23/part0000.npy,250,253,252,5.005488501676665,304,C places his right foot on a small green foot hold.
uniandes_bouldering_018_23/part0000.npy,265,268,267,5.005488501676665,304,C grabs the orange hand hold with his right hand.
uniandes_bouldering_018_23/part0000.npy,273,277,275,5.005488501676665,304,C places his right foot on a small pink foot hold.
uniandes_bouldering_018_23/part0000.npy,299,302,301,5.005488501676665,304,C places his left foot on a small pink foot hold.
uniandes_bouldering_018_23/part0001.npy,3,7,5,5.0135870246411285,123,C grabs the big pink hand hold with his left hand.
uniandes_bouldering_018_23/part0001.npy,9,13,11,5.0135870246411285,123,C places his right foot on a small pink foot hold.
uniandes_bouldering_018_23/part0001.npy,22,26,24,5.0135870246411285,123,C grabs the orange hand hold with his right hand.
uniandes_bouldering_018_23/part0001.npy,33,37,35,5.0135870246411285,123,C places his left foot on a small pink foot hold.
uniandes_bouldering_018_23/part0001.npy,41,44,42,5.0135870246411285,123,C grabs a big yellow hand hold with his left hand.
uniandes_bouldering_018_23/part0001.npy,49,53,51,5.0135870246411285,123,C places his right foot on a small pink foot hold.
uniandes_bouldering_018_23/part0001.npy,62,65,63,5.0135870246411285,123,C grabs a big yellow hand hold with his right hand.
uniandes_bouldering_018_23/part0001.npy,67,70,68,5.0135870246411285,123,C places his left foot on a small peach foot hold.
uniandes_bouldering_018_23/part0001.npy,72,76,74,5.0135870246411285,123,C places his right foot on a yellow foot hold.
uniandes_bouldering_018_23/part0001.npy,76,79,78,5.0135870246411285,123,C grabs the peach hand hold with his left hand.
uniandes_bouldering_018_23/part0001.npy,84,88,86,5.0135870246411285,123,C grabs the peach hand hold with his right hand.
uniandes_bouldering_018_23/part0001.npy,92,96,94,5.0135870246411285,123,C grabs the yellow hand hold with his right hand.
uniandes_bouldering_018_23/part0001.npy,97,101,99,5.0135870246411285,123,C grabs the big blue hand hold with his left hand.
uniandes_bouldering_018_23/part0001.npy,100,104,102,5.0135870246411285,123,C jumps off the bouldering wall.
uniandes_bouldering_018_23/part0001.npy,103,106,105,5.0135870246411285,123,C lands on the mat.
uniandes_bouldering_018_23/part0001.npy,109,113,111,5.0135870246411285,123,C remove his camera glasses with his hands.
unc_basketball_03-31-23_02_35/part0000.npy,2,4,3,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,6,8,7,5.0228310502283104,110,C bounces the ball on the court with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,7,9,8,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,8,10,9,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,10,12,11,5.0228310502283104,110,C shoots a jump shot at the hoop with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,18,20,19,5.0228310502283104,110,C catches the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,21,22,21,5.0228310502283104,110,C shoots a jump shot at the hoop with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,27,28,28,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,28,30,29,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,30,31,30,5.0228310502283104,110,C shoots a jump shot at the hoop with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,35,37,36,5.0228310502283104,110,C catches the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,38,39,39,5.0228310502283104,110,C shoots a jump shot at the hoop with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,45,46,46,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,45,47,46,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,46,48,47,5.0228310502283104,110,C shoots a jump shot at the hoop with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,53,54,53,5.0228310502283104,110,C catches the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,55,56,56,5.0228310502283104,110,C shoots a jump shot at the hoop with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,62,64,63,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,63,65,64,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,64,66,65,5.0228310502283104,110,C shoots a jump shot at the hoop with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,70,72,71,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,73,74,74,5.0228310502283104,110,C shoots a jump shot at the hoop with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,79,81,80,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,81,82,81,5.0228310502283104,110,C transfers the ball to his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,82,83,82,5.0228310502283104,110,C shoots a jump shot at the hoop with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,88,89,89,5.0228310502283104,110,C catches the ball with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,89,90,90,5.0228310502283104,110,C holds the ball with both hands.
unc_basketball_03-31-23_02_35/part0000.npy,90,92,91,5.0228310502283104,110,C shoots a jump shot at the hoop with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,101,103,102,5.0228310502283104,110,C bounces the ball on the court with his left hand.
unc_basketball_03-31-23_02_35/part0000.npy,105,107,106,5.0228310502283104,110,C catches the ball with his right hand.
unc_basketball_03-31-23_02_35/part0000.npy,108,109,109,5.0228310502283104,110,C holds the ball with both hands.
indiana_cooking_10_2/part0000.npy,67,71,69,5.0125439288135665,333,C holds the saucepan with both hands.
indiana_cooking_10_2/part0000.npy,70,75,72,5.0125439288135665,333,C places the saucepan under the faucet with her left hand.
indiana_cooking_10_2/part0000.npy,72,76,74,5.0125439288135665,333,C opens a faucet with her right hand.
indiana_cooking_10_2/part0000.npy,74,78,76,5.0125439288135665,333,C fetches water into the saucepan in her left hand.
indiana_cooking_10_2/part0000.npy,78,82,80,5.0125439288135665,333,C lifts the saucepan from the sink with her left hand.
indiana_cooking_10_2/part0000.npy,78,82,80,5.0125439288135665,333,C closes the faucet with her right hand.
indiana_cooking_10_2/part0000.npy,80,84,82,5.0125439288135665,333,C pours the water in the saucepan into the sink with her left hand.
indiana_cooking_10_2/part0000.npy,89,93,91,5.0125439288135665,333,C opens the faucet with her right hand.
indiana_cooking_10_2/part0000.npy,92,96,94,5.0125439288135665,333,C rinses her right hand under the faucet.
indiana_cooking_10_2/part0000.npy,95,99,97,5.0125439288135665,333,C rinses the saucepan with her right hand.
indiana_cooking_10_2/part0000.npy,99,104,102,5.0125439288135665,333,C pours the water in the saucepan into the sink with her left hand.
indiana_cooking_10_2/part0000.npy,101,105,103,5.0125439288135665,333,C closes the faucet with her right hand.
indiana_cooking_10_2/part0000.npy,106,110,108,5.0125439288135665,333,C shakes her right hand in the sink.
indiana_cooking_10_2/part0000.npy,192,196,194,5.0125439288135665,333,C holds the measuring cup with both hands.
indiana_cooking_10_2/part0000.npy,194,198,196,5.0125439288135665,333,C observes the measuring cup.
indiana_cooking_10_2/part0000.npy,198,202,200,5.0125439288135665,333,C transfers the measuring cup from her right hand to her left hand.
indiana_cooking_10_2/part0000.npy,201,205,203,5.0125439288135665,333,C opens the faucet with her right hand.
indiana_cooking_10_2/part0000.npy,204,208,206,5.0125439288135665,333,C fetches water into the measuring cup in her left hand.
indiana_cooking_10_2/part0000.npy,216,220,218,5.0125439288135665,333,C closes the faucet with her right hand.
indiana_cooking_10_2/part0000.npy,221,226,224,5.0125439288135665,333,C transfers the measuring cup from her left hand to her right hand.
indiana_cooking_10_2/part0002.npy,23,28,25,5.005470486900824,305,C places the container of cinnamon sticks on the cabinet with her left hand.
indiana_cooking_10_2/part0002.npy,240,245,243,5.005470486900824,305,C rinses the cup under the faucet with her right hand.
indiana_cooking_10_2/part0002.npy,250,254,252,5.005470486900824,305,C rinses the cup under the faucet with both hands.
indiana_cooking_10_2/part0002.npy,252,257,254,5.005470486900824,305,C closes the faucet with her right hand.
indiana_cooking_10_2/part0002.npy,264,268,266,5.005470486900824,305,C places the cup on the countertop with her left hand.
indiana_cooking_10_2/part0003.npy,82,86,84,5.014560308762729,287,C lifts the container of black tea from the countertop with her right hand.
indiana_cooking_10_2/part0003.npy,84,88,86,5.014560308762729,287,C opens the container of black tea with her right hand.
indiana_cooking_10_2/part0003.npy,91,95,93,5.014560308762729,287,C places the container of black tea lid on the countertop with her right hand.
indiana_cooking_10_2/part0003.npy,95,99,97,5.014560308762729,287,C tilts the saucepan on the electric stove with her right hand.
indiana_cooking_10_2/part0003.npy,105,109,107,5.014560308762729,287,C shakes the container of black tea with her left  hand.
indiana_cooking_10_2/part0003.npy,113,117,115,5.014560308762729,287,C touches the paper towel on the countertop with her right hand.
indiana_cooking_10_2/part0003.npy,116,120,118,5.014560308762729,287,C places the container of black tea on the countertop with her left hand.
indiana_cooking_10_2/part0005.npy,157,162,160,5.002655310660355,314,C opens the faucet with her right hand.
indiana_cooking_10_2/part0005.npy,166,170,168,5.002655310660355,314,C rinses the mesh sieve under the faucet with both hands.
indiana_cooking_10_2/part0005.npy,191,195,193,5.002655310660355,314,C closes the faucet with her right hand.
indiana_cooking_10_2/part0005.npy,196,200,198,5.002655310660355,314,C transfers the mesh sieve from her left hand to her right hand.
indiana_cooking_10_2/part0005.npy,197,202,199,5.002655310660355,314,C shakes her left hand in the sink.
indiana_cooking_10_2/part0005.npy,198,202,200,5.002655310660355,314,C shakes the mesh sieve in the sink with her right hand.
indiana_cooking_10_2/part0005.npy,213,217,215,5.002655310660355,314,C places the mesh sieve on the cup with her right hand.
indiana_cooking_10_2/part0006.npy,15,19,17,5.002836046495543,294,C touches the saucepan handle with her right hand.
indiana_cooking_10_2/part0006.npy,25,29,27,5.002836046495543,294,C presses the wristwatch on her left wrist with her  right hand.
indiana_cooking_10_2/part0006.npy,31,35,33,5.002836046495543,294,C lifts the saucepan from the electric stove with her right hand.
indiana_cooking_10_2/part0006.npy,105,109,107,5.002836046495543,294,C shakes the mesh sieve over the cup with her right hand.
indiana_cooking_10_2/part0006.npy,117,121,119,5.002836046495543,294,C places the mesh sieve into the saucepan with her right hand.
unc_soccer_09-22-23_02_2/part0000.npy,5,8,7,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,12,15,14,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,15,18,17,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,20,23,21,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,26,29,27,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,33,36,35,5.008881039155249,188,C dribbles the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,37,40,39,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,42,45,44,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,54,57,55,5.008881039155249,188,C turns the ball with his right foot.
unc_soccer_09-22-23_02_2/part0000.npy,57,60,59,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,62,64,63,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,65,68,67,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,70,73,72,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,73,76,75,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,80,83,81,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,84,87,85,5.008881039155249,188,C dribbles the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,86,89,88,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,89,92,90,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,103,106,104,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,108,111,109,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,115,118,117,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,121,124,123,5.008881039155249,188,C turns the ball with his left foot.
unc_soccer_09-22-23_02_2/part0000.npy,129,132,130,5.008881039155249,188,C dribbles the ball with his feet alternatively.
unc_soccer_09-22-23_02_2/part0000.npy,133,136,135,5.008881039155249,188,C uses leg over on the ball with his feet alternatively.
